지하철역,호선명,시군구,행정동,총_승객수,년분기
홍대입구,경의중앙선,마포구,서교동,763915,20191
홍대입구,경의중앙선,마포구,서교동,763915,20191
홍대입구,경의중앙선,마포구,서교동,763915,20191
홍대입구,경의중앙선,마포구,서교동,140830,20191
노량진,경부선,동작구,노량진1동,1570127,20191
노량진,경부선,동작구,노량진1동,785473,20191
노량진,경부선,동작구,노량진1동,1884872,20191
종로3가,1호선,종로구,종로1·2·3·4가동,1101880,20191
디지털미디어시티,6호선,마포구,상암동,102560,20191
디지털미디어시티,6호선,마포구,상암동,3,20191
디지털미디어시티,6호선,마포구,상암동,598756,20191
디지털미디어시티,6호선,마포구,상암동,842515,20191
디지털미디어시티,6호선,마포구,상암동,116536,20191
디지털미디어시티,6호선,마포구,상암동,729213,20191
홍대입구,경의중앙선,마포구,서교동,706492,20191
홍대입구,경의중앙선,마포구,서교동,706492,20191
홍대입구,경의중앙선,마포구,서교동,706492,20191
홍대입구,경의중앙선,마포구,서교동,706492,20191
홍대입구,경의중앙선,마포구,서교동,128902,20191
홍대입구,경의중앙선,마포구,서교동,128902,20191
홍대입구,경의중앙선,마포구,서교동,128902,20191
종로3가,1호선,종로구,종로1·2·3·4가동,2088886,20191
태릉입구,6호선,노원구,공릉1동,488259,20191
종로3가,1호선,종로구,종로1·2·3·4가동,2088886,20191
종로3가,1호선,종로구,종로1·2·3·4가동,780845,20191
종로3가,1호선,종로구,종로1·2·3·4가동,1033694,20191
종로3가,1호선,종로구,종로1·2·3·4가동,1033694,20191
종로3가,1호선,종로구,종로1·2·3·4가동,1808073,20191
종로3가,1호선,종로구,종로1·2·3·4가동,1808073,20191
종로3가,1호선,종로구,종로1·2·3·4가동,690206,20191
종로3가,1호선,종로구,종로1·2·3·4가동,690206,20191
종로3가,1호선,종로구,종로1·2·3·4가동,943193,20191
종로3가,1호선,종로구,종로1·2·3·4가동,943193,20191
종로3가,1호선,종로구,종로1·2·3·4가동,2127055,20191
종로3가,1호선,종로구,종로1·2·3·4가동,2127055,20191
종로3가,1호선,종로구,종로1·2·3·4가동,812891,20191
종로3가,1호선,종로구,종로1·2·3·4가동,812891,20191
종로3가,1호선,종로구,종로1·2·3·4가동,1101880,20191
종로3가,1호선,종로구,종로1·2·3·4가동,780845,20191
서울역,공항철도1호선,용산구,남영동,245678,20191
신촌,경의중앙선,서대문구,신촌동,68687,20191
서울역,공항철도1호선,용산구,남영동,3430440,20191
김포공항,9호선,강서구,방화2동,466498,20191
군자(능동),7호선,광진구,능동,710846,20191
군자(능동),7호선,광진구,능동,815011,20191
고속터미널,3호선,서초구,반포4동,1089083,20191
고속터미널,3호선,서초구,반포4동,1089083,20191
고속터미널,3호선,서초구,반포4동,3435192,20191
고속터미널,3호선,서초구,반포4동,3435192,20191
고속터미널,3호선,서초구,반포4동,1091020,20191
고속터미널,3호선,서초구,반포4동,1091020,20191
고속터미널,3호선,서초구,반포4동,1201023,20191
고속터미널,3호선,서초구,반포4동,1201023,20191
고속터미널,3호선,서초구,반포4동,3754162,20191
고속터미널,3호선,서초구,반포4동,3754162,20191
공덕,공항철도1호선,마포구,도화동,174089,20191
김포공항,9호선,강서구,방화2동,466498,20191
공덕,공항철도1호선,마포구,도화동,144107,20191
공덕,공항철도1호선,마포구,도화동,879699,20191
공덕,공항철도1호선,마포구,도화동,879699,20191
공덕,공항철도1호선,마포구,도화동,1120187,20191
공덕,공항철도1호선,마포구,도화동,1120187,20191
석계,경원선,성북구,석관동,858250,20191
석계,경원선,성북구,석관동,668612,20191
석계,경원선,성북구,석관동,680233,20191
석계,경원선,성북구,석관동,541401,20191
석계,경원선,성북구,석관동,791580,20191
석계,경원선,성북구,석관동,620864,20191
공덕,경의중앙선,마포구,도화동,163430,20191
공덕,경의중앙선,마포구,도화동,163430,20191
공덕,경의중앙선,마포구,도화동,201168,20191
공덕,경의중앙선,마포구,도화동,201168,20191
공덕,공항철도1호선,마포구,도화동,144107,20191
공덕,경의중앙선,마포구,도화동,201168,20191
김포공항,9호선,강서구,방화2동,466498,20191
김포공항,9호선,강서구,방화2동,662493,20191
김포공항,9호선,강서구,방화2동,461701,20191
김포공항,9호선,강서구,방화2동,461701,20191
김포공항,9호선,강서구,방화2동,461701,20191
김포공항,9호선,강서구,방화2동,483297,20191
김포공항,9호선,강서구,방화2동,483297,20191
김포공항,9호선,강서구,방화2동,483297,20191
김포공항,9호선,강서구,방화2동,483297,20191
김포공항,9호선,강서구,방화2동,4,20191
김포공항,9호선,강서구,방화2동,4,20191
김포공항,9호선,강서구,방화2동,4,20191
김포공항,9호선,강서구,방화2동,4,20191
김포공항,9호선,강서구,방화2동,600554,20191
김포공항,9호선,강서구,방화2동,600554,20191
김포공항,9호선,강서구,방화2동,600554,20191
김포공항,9호선,강서구,방화2동,466498,20191
김포공항,9호선,강서구,방화2동,600554,20191
김포공항,9호선,강서구,방화2동,420221,20191
김포공항,9호선,강서구,방화2동,420221,20191
김포공항,9호선,강서구,방화2동,420221,20191
김포공항,9호선,강서구,방화2동,538463,20191
김포공항,9호선,강서구,방화2동,538463,20191
김포공항,9호선,강서구,방화2동,538463,20191
김포공항,9호선,강서구,방화2동,538463,20191
김포공항,9호선,강서구,방화2동,15,20191
김포공항,9호선,강서구,방화2동,15,20191
김포공항,9호선,강서구,방화2동,15,20191
김포공항,9호선,강서구,방화2동,15,20191
김포공항,9호선,강서구,방화2동,662493,20191
김포공항,9호선,강서구,방화2동,662493,20191
김포공항,9호선,강서구,방화2동,662493,20191
김포공항,9호선,강서구,방화2동,420221,20191
공덕,경의중앙선,마포구,도화동,1120187,20191
공덕,공항철도1호선,마포구,도화동,201168,20191
석계,6호선,성북구,석관동,858250,20191
가락시장,8호선,송파구,가락1동,445574,20191
가락시장,8호선,송파구,가락1동,616875,20191
가락시장,8호선,송파구,가락1동,546079,20191
공덕,경의중앙선,마포구,도화동,1,20191
공덕,경의중앙선,마포구,도화동,1,20191
공덕,경의중앙선,마포구,도화동,930944,20191
공덕,경의중앙선,마포구,도화동,930944,20191
공덕,경의중앙선,마포구,도화동,930944,20191
공덕,경의중앙선,마포구,도화동,723919,20191
신설동,2호선,동대문구,용신동,114446,20191
신설동,2호선,동대문구,용신동,278037,20191
신설동,2호선,동대문구,용신동,278037,20191
신설동,2호선,동대문구,용신동,961008,20191
신설동,2호선,동대문구,용신동,961008,20191
가락시장,8호선,송파구,가락1동,508223,20191
신설동,2호선,동대문구,용신동,97294,20191
복정,분당선,송파구,문정2동,27,20191
복정,분당선,송파구,문정2동,520398,20191
복정,분당선,송파구,문정2동,22,20191
복정,분당선,송파구,문정2동,623862,20191
복정,분당선,송파구,문정2동,25,20191
공덕,경의중앙선,마포구,도화동,723919,20191
공덕,경의중앙선,마포구,도화동,723919,20191
공덕,경의중앙선,마포구,도화동,166510,20191
공덕,경의중앙선,마포구,도화동,166510,20191
공덕,경의중앙선,마포구,도화동,166510,20191
공덕,경의중앙선,마포구,도화동,205611,20191
신설동,2호선,동대문구,용신동,97294,20191
고속터미널,7호선,서초구,반포4동,1009277,20191
고속터미널,7호선,서초구,반포4동,1009277,20191
복정,분당선,송파구,문정2동,696890,20191
가락시장,8호선,송파구,가락1동,532823,20191
가락시장,8호선,송파구,가락1동,610797,20191
신설동,2호선,동대문구,용신동,114446,20191
석계,6호선,성북구,석관동,668612,20191
석계,6호선,성북구,석관동,680233,20191
석계,6호선,성북구,석관동,541401,20191
석계,6호선,성북구,석관동,791580,20191
석계,6호선,성북구,석관동,620864,20191
공덕,경의중앙선,마포구,도화동,1120187,20191
공덕,경의중앙선,마포구,도화동,1120187,20191
공덕,경의중앙선,마포구,도화동,879699,20191
공덕,경의중앙선,마포구,도화동,879699,20191
공덕,경의중앙선,마포구,도화동,879699,20191
공덕,경의중앙선,마포구,도화동,144107,20191
건대입구,2호선,광진구,화양동,2982590,20191
건대입구,2호선,광진구,화양동,1103150,20191
건대입구,2호선,광진구,화양동,2482553,20191
가락시장,3호선,송파구,가락1동,610797,20191
가락시장,3호선,송파구,가락1동,532823,20191
가락시장,3호선,송파구,가락1동,508223,20191
공덕,공항철도1호선,마포구,도화동,163430,20191
공덕,공항철도1호선,마포구,도화동,201168,20191
건대입구,2호선,광진구,화양동,1005394,20191
건대입구,2호선,광진구,화양동,2802552,20191
건대입구,2호선,광진구,화양동,874771,20191
공덕,경의중앙선,마포구,도화동,1,20191
김포공항,9호선,강서구,방화2동,461701,20191
공덕,경의중앙선,마포구,도화동,174089,20191
공덕,경의중앙선,마포구,도화동,174089,20191
공덕,경의중앙선,마포구,도화동,144107,20191
공덕,경의중앙선,마포구,도화동,144107,20191
가락시장,3호선,송파구,가락1동,546079,20191
가락시장,3호선,송파구,가락1동,616875,20191
가락시장,3호선,송파구,가락1동,445574,20191
공덕,경의중앙선,마포구,도화동,174089,20191
고속터미널,7호선,서초구,반포4동,1197954,20191
김포공항,9호선,강서구,방화2동,652467,20191
김포공항,9호선,강서구,방화2동,652467,20191
왕십리(성동구청),5호선,성동구,행당1동,931907,20191
왕십리(성동구청),5호선,성동구,행당1동,295598,20191
왕십리(성동구청),5호선,성동구,행당1동,295598,20191
왕십리(성동구청),5호선,성동구,행당1동,911542,20191
왕십리(성동구청),5호선,성동구,행당1동,911542,20191
왕십리(성동구청),5호선,성동구,행당1동,1078484,20191
왕십리(성동구청),5호선,성동구,행당1동,1078484,20191
왕십리(성동구청),5호선,성동구,행당1동,342092,20191
왕십리(성동구청),5호선,성동구,행당1동,342092,20191
왕십리(성동구청),5호선,성동구,행당1동,1033558,20191
왕십리(성동구청),5호선,성동구,행당1동,1033558,20191
군자(능동),5호선,광진구,능동,745198,20191
군자(능동),5호선,광진구,능동,829207,20191
군자(능동),5호선,광진구,능동,607019,20191
왕십리(성동구청),5호선,성동구,행당1동,931907,20191
군자(능동),5호선,광진구,능동,689902,20191
군자(능동),5호선,광진구,능동,815011,20191
공덕,공항철도1호선,마포구,도화동,1129401,20191
공덕,공항철도1호선,마포구,도화동,205611,20191
공덕,공항철도1호선,마포구,도화동,205611,20191
공덕,공항철도1호선,마포구,도화동,166510,20191
공덕,공항철도1호선,마포구,도화동,166510,20191
공덕,공항철도1호선,마포구,도화동,723919,20191
옥수,3호선,성동구,옥수동,2445,20191
왕십리(성동구청),2호선,성동구,행당1동,1170321,20191
왕십리(성동구청),2호선,성동구,행당1동,1170321,20191
왕십리(성동구청),2호선,성동구,행당1동,346205,20191
왕십리(성동구청),2호선,성동구,행당1동,346205,20191
왕십리(성동구청),2호선,성동구,행당1동,1131534,20191
왕십리(성동구청),2호선,성동구,행당1동,1131534,20191
군자(능동),5호선,광진구,능동,710846,20191
왕십리(성동구청),2호선,성동구,행당1동,931907,20191
왕십리(성동구청),5호선,성동구,행당1동,1131534,20191
왕십리(성동구청),5호선,성동구,행당1동,346205,20191
왕십리(성동구청),경원선,성동구,행당1동,1170321,20191
왕십리(성동구청),경원선,성동구,행당1동,1170321,20191
왕십리(성동구청),경원선,성동구,행당1동,346205,20191
왕십리(성동구청),경원선,성동구,행당1동,346205,20191
왕십리(성동구청),경원선,성동구,행당1동,1131534,20191
